case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition
44,Authorize Supplier's Invoice payment,2011-06-28 03:03:26.299875+00:00,Karalda Nimwada,start
44,Authorize Supplier's Invoice payment,2011-06-28 03:03:26.299875+00:00,Karalda Nimwada,complete
44,Pay Invoice,2011-06-28 03:36:55.725837+00:00,Karalda Nimwada,start
44,Pay Invoice,2011-06-28 03:50:30.537952+00:00,Karalda Nimwada,complete
45,Create Purchase Requisition,2011-06-21 12:15:56.878286+00:00,Penn Osterwalder,start
45,Create Purchase Requisition,2011-06-21 12:38:58.943131+00:00,Penn Osterwalder,complete
45,Analyze Purchase Requisition,2011-06-22 08:59:33.774580+00:00,Francis Odell,start
45,Analyze Purchase Requisition,2011-06-22 09:05:03.733137+00:00,Francis Odell,complete
45,Create Request for Quotation,2011-06-22 09:11:23.988151+00:00,Heinz Gutschmidt,start
45,Create Request for Quotation,2011-06-22 09:14:10.810136+00:00,Heinz Gutschmidt,complete
45,Analyze Request for Quotation,2011-06-29 16:28:39.316012+00:00,Magdalena Predutta,start
45,Analyze Request for Quotation,2011-06-29 16:51:03.743013+00:00,Magdalena Predutta,complete
45,Amend Request for Quotation,2011-06-29 19:30:41.934300+00:00,Maris Freeman,start
45,Amend Request for Quotation,2011-06-29 19:39:06.648284+00:00,Maris Freeman,complete
45,Analyze Request for Quotation,2011-06-30 10:58:55.153196+00:00,Karel de Groot,start
45,Analyze Request for Quotation,2011-06-30 11:29:24.422209+00:00,Karel de Groot,complete
45,Amend Request for Quotation,2011-06-30 17:48:17.726376+00:00,Maris Freeman,start
45,Amend Request for Quotation,2011-06-30 17:53:50.262734+00:00,Maris Freeman,complete
45,Analyze Request for Quotation,2011-07-13 07:44:57.118975+00:00,Karel de Groot,start
45,Analyze Request for Quotation,2011-07-13 08:12:08.213992+00:00,Karel de Groot,complete
45,Amend Request for Quotation,2011-07-13 08:36:16.253925+00:00,Maris Freeman,start
45,Amend Request for Quotation,2011-07-13 08:48:17.959869+00:00,Maris Freeman,complete
45,Analyze Request for Quotation,2011-07-13 15:18:31.783105+00:00,Karel de Groot,start
45,Analyze Request for Quotation,2011-07-13 15:40:35.264039+00:00,Karel de Groot,complete
45,Amend Request for Quotation,2011-07-13 18:41:28.647584+00:00,Maris Freeman,start
45,Amend Request for Quotation,2011-07-13 18:46:12.124638+00:00,Maris Freeman,complete
45,Analyze Request for Quotation,2011-07-27 22:26:08.912379+00:00,Karel de Groot,start
45,Analyze Request for Quotation,2011-07-27 22:42:12.466455+00:00,Karel de Groot,complete
45,Send Request for Quotation to Supplier,2011-07-28 11:22:43.678931+00:00,Magdalena Predutta,start
45,Send Request for Quotation to Supplier,2011-07-28 11:49:08.042557+00:00,Magdalena Predutta,complete
45,Create Quotation comparison Map,2011-07-28 12:41:45.937705+00:00,Magdalena Predutta,start
45,Create Quotation comparison Map,2011-07-28 16:10:10.677387+00:00,Magdalena Predutta,complete
45,Analyze Quotation Comparison Map,2011-07-28 20:29:10.829548+00:00,Nico Ojenbeer,start
45,Choose best option,2011-07-28 20:46:06.495200+00:00,Immanuel Karagianni,start
45,Choose best option,2011-07-28 20:46:06.495200+00:00,Immanuel Karagianni,complete
45,Analyze Quotation Comparison Map,2011-07-28 20:46:06.495200+00:00,Nico Ojenbeer,complete
45,Settle Conditions With Supplier,2011-07-29 09:23:20.041100+00:00,Magdalena Predutta,start
45,Settle Conditions With Supplier,2011-07-29 15:46:50.490733+00:00,Magdalena Predutta,complete
45,Create Purchase Order,2011-07-29 22:26:46.616634+00:00,Magdalena Predutta,start
45,Create Purchase Order,2011-07-29 22:37:35.812174+00:00,Magdalena Predutta,complete
45,Confirm Purchase Order,2011-07-30 06:16:34.505921+00:00,Esmeralda Clay,start
45,Confirm Purchase Order,2011-07-30 06:58:55.407429+00:00,Esmeralda Clay,complete
45,Deliver Goods Services,2011-08-01 22:18:28.424279+00:00,Sean Manney,start
45,Deliver Goods Services,2011-08-02 05:19:30.662045+00:00,Sean Manney,complete
45,Release Purchase Order,2011-08-02 14:04:01.489187+00:00,Immanuel Karagianni,start
45,Release Purchase Order,2011-08-02 14:05:01.489187+00:00,Immanuel Karagianni,complete
45,Approve Purchase Order for payment,2011-08-03 04:39:07.365629+00:00,Magdalena Predutta,start
45,Approve Purchase Order for payment,2011-08-03 04:40:07.365629+00:00,Magdalena Predutta,complete
45,Send Invoice,2011-08-08 23:15:14.090895+00:00,Carmen Finacse,start
45,Send Invoice,2011-08-08 23:15:14.090895+00:00,Carmen Finacse,complete
45,Release Supplier's Invoice,2011-08-09 13:27:46.745865+00:00,Karalda Nimwada,start
45,Authorize Supplier's Invoice payment,2011-08-09 13:33:06.272764+00:00,Karalda Nimwada,start
45,Authorize Supplier's Invoice payment,2011-08-09 13:33:06.272764+00:00,Karalda Nimwada,complete
45,Release Supplier's Invoice,2011-08-09 13:33:06.272764+00:00,Karalda Nimwada,complete
45,Pay Invoice,2011-08-09 14:04:55.534784+00:00,Karalda Nimwada,start
45,Pay Invoice,2011-08-09 14:09:24.335121+00:00,Karalda Nimwada,complete
46,Create Purchase Requisition,2011-06-21 13:36:28.872394+00:00,Clement Duchot,start
46,Create Purchase Requisition,2011-06-21 17:21:44.401088+00:00,Clement Duchot,complete
46,Analyze Purchase Requisition,2011-06-22 13:25:04.548670+00:00,Maris Freeman,start
46,Analyze Purchase Requisition,2011-06-22 13:33:36.578647+00:00,Maris Freeman,complete
46,Create Request for Quotation,2011-06-22 13:40:25.177034+00:00,Maris Freeman,start
46,Create Request for Quotation,2011-06-22 13:41:40.601821+00:00,Maris Freeman,complete
46,Analyze Request for Quotation,2011-06-24 10:23:06.375378+00:00,Francois de Perrier,start
46,Analyze Request for Quotation,2011-06-24 10:45:24.044771+00:00,Francois de Perrier,complete
46,Send Request for Quotation to Supplier,2011-06-24 15:06:36.075269+00:00,Karel de Groot,start
46,Send Request for Quotation to Supplier,2011-06-24 15:26:50.662672+00:00,Karel de Groot,complete
46,Create Quotation comparison Map,2011-06-24 23:30:46.250852+00:00,Karel de Groot,start
46,Create Quotation comparison Map,2011-06-25 01:15:44.599582+00:00,Karel de Groot,complete
46,Analyze Quotation Comparison Map,2011-06-25 09:25:52.526786+00:00,Immanuel Karagianni,start
46,Choose best option,2011-06-25 09:41:16.926855+00:00,Miu Hanwan,start
46,Analyze Quotation Comparison Map,2011-06-25 09:41:16.926855+00:00,Nico Ojenbeer,complete
46,Choose best option,2011-06-25 09:41:16.926855+00:00,Immanuel Karagianni,complete
46,Settle Conditions With Supplier,2011-06-25 13:29:28.475750+00:00,Magdalena Predutta,start
46,Settle Conditions With Supplier,2011-06-25 18:53:15.545560+00:00,Magdalena Predutta,complete
46,Create Purchase Order,2011-06-26 09:36:38.462069+00:00,Magdalena Predutta,start
46,Create Purchase Order,2011-06-26 09:49:20.781210+00:00,Magdalena Predutta,complete
46,Confirm Purchase Order,2011-06-28 11:11:41.054758+00:00,Esmeralda Clay,start
46,Confirm Purchase Order,2011-06-28 11:28:59.960138+00:00,Esmeralda Clay,complete
46,Deliver Goods Services,2011-06-29 03:25:42.220355+00:00,Sean Manney,start
46,Deliver Goods Services,2011-06-30 19:51:23.688185+00:00,Sean Manney,complete
46,Release Purchase Order,2011-07-01 01:01:51.054908+00:00,Immanuel Karagianni,start
46,Release Purchase Order,2011-07-01 01:02:51.054908+00:00,Immanuel Karagianni,complete
46,Approve Purchase Order for payment,2011-07-01 12:25:56.008956+00:00,Magdalena Predutta,start
46,Approve Purchase Order for payment,2011-07-01 12:26:56.008956+00:00,Magdalena Predutta,complete
46,Send Invoice,2011-07-03 23:13:44.014601+00:00,Carmen Finacse,start
46,Send Invoice,2011-07-03 23:13:44.014601+00:00,Carmen Finacse,complete
46,Authorize Supplier's Invoice payment,2011-07-04 14:19:51.729668+00:00,Karalda Nimwada,start
46,Authorize Supplier's Invoice payment,2011-07-04 14:19:51.729668+00:00,Karalda Nimwada,complete
46,Pay Invoice,2011-07-04 15:04:37.323426+00:00,Karalda Nimwada,start
46,Pay Invoice,2011-07-04 15:14:10.350568+00:00,Karalda Nimwada,complete
47,Create Purchase Requisition,2011-06-21 14:46:31.229417+00:00,Elvira Lores,start
47,Create Purchase Requisition,2011-06-21 16:15:44.873185+00:00,Elvira Lores,complete
47,Analyze Purchase Requisition,2011-06-22 03:19:13.341325+00:00,Maris Freeman,start
47,Analyze Purchase Requisition,2011-06-22 03:26:23.236469+00:00,Maris Freeman,complete
47,Create Request for Quotation,2011-06-22 03:33:21.913046+00:00,Francis Odell,start
47,Create Request for Quotation,2011-06-22 03:37:30.223921+00:00,Francis Odell,complete
47,Analyze Request for Quotation,2011-06-22 08:54:03.285520+00:00,Magdalena Predutta,start
47,Analyze Request for Quotation,2011-06-22 09:21:25.971795+00:00,Magdalena Predutta,complete
48,Create Purchase Requisition,2011-06-21 15:07:13.249460+00:00,Penn Osterwalder,start
48,Create Purchase Requisition,2011-06-21 15:37:06.436729+00:00,Penn Osterwalder,complete
48,Create Request for Quotation,2011-06-21 21:02:49.301147+00:00,Fjodor Kowalski,start
48,Create Request for Quotation,2011-06-21 21:04:03.950672+00:00,Fjodor Kowalski,complete
48,Analyze Request for Quotation,2011-07-06 01:48:35.272911+00:00,Karel de Groot,start
48,Analyze Request for Quotation,2011-07-06 02:25:26.022753+00:00,Karel de Groot,complete
48,Amend Request for Quotation,2011-07-06 02:39:40.617712+00:00,Christian Francois,start
48,Amend Request for Quotation,2011-07-06 02:49:25.661169+00:00,Christian Francois,complete
48,Analyze Request for Quotation,2011-07-06 05:13:30.841787+00:00,Magdalena Predutta,start
48,Analyze Request for Quotation,2011-07-06 05:29:49.363937+00:00,Magdalena Predutta,complete
48,Amend Request for Quotation,2011-07-06 08:03:18.394563+00:00,Elvira Lores,start
48,Amend Request for Quotation,2011-07-06 08:10:10.492624+00:00,Elvira Lores,complete
48,Analyze Request for Quotation,2011-07-06 09:15:43.431932+00:00,Francois de Perrier,start
48,Analyze Request for Quotation,2011-07-06 09:24:09.525538+00:00,Francois de Perrier,complete
48,Amend Request for Quotation,2011-07-06 09:39:12.720086+00:00,Maris Freeman,start
48,Amend Request for Quotation,2011-07-06 09:48:08.787110+00:00,Maris Freeman,complete
48,Analyze Request for Quotation,2011-07-06 21:24:08.346992+00:00,Karel de Groot,start
48,Analyze Request for Quotation,2011-07-06 21:36:30.046948+00:00,Karel de Groot,complete
48,Send Request for Quotation to Supplier,2011-07-09 07:20:37.153817+00:00,Magdalena Predutta,start
48,Send Request for Quotation to Supplier,2011-07-09 07:30:56.986104+00:00,Magdalena Predutta,complete
48,Create Quotation comparison Map,2011-07-09 13:51:21.562109+00:00,Magdalena Predutta,start
48,Create Quotation comparison Map,2011-07-09 18:59:07.414612+00:00,Magdalena Predutta,complete
48,Analyze Quotation Comparison Map,2011-07-10 07:37:04.900625+00:00,Nico Ojenbeer,start
48,Choose best option,2011-07-10 08:11:04.900625+00:00,Immanuel Karagianni,start
48,Choose best option,2011-07-10 08:11:04.900625+00:00,Immanuel Karagianni,complete
48,Analyze Quotation Comparison Map,2011-07-10 08:11:04.900625+00:00,Nico Ojenbeer,complete
48,Settle Conditions With Supplier,2011-07-10 10:03:14.078410+00:00,Magdalena Predutta,start
48,Settle Conditions With Supplier,2011-07-10 17:04:56.576313+00:00,Magdalena Predutta,complete
48,Create Purchase Order,2011-07-10 17:58:02.614620+00:00,Magdalena Predutta,start
48,Create Purchase Order,2011-07-10 18:10:41.926064+00:00,Magdalena Predutta,complete
48,Confirm Purchase Order,2011-07-11 09:41:20.337481+00:00,Esmeralda Clay,start
48,Confirm Purchase Order,2011-07-11 09:41:20.337481+00:00,Esmeralda Clay,complete
48,Deliver Goods Services,2011-07-13 03:51:00.464642+00:00,Sean Manney,start
48,Deliver Goods Services,2011-07-14 10:27:21.893524+00:00,Sean Manney,complete
48,Release Purchase Order,2011-07-14 14:58:29.449676+00:00,Immanuel Karagianni,start
48,Release Purchase Order,2011-07-14 14:59:29.449676+00:00,Immanuel Karagianni,complete
48,Approve Purchase Order for payment,2011-07-15 19:36:34.760757+00:00,Magdalena Predutta,start
48,Approve Purchase Order for payment,2011-07-15 19:37:34.760757+00:00,Magdalena Predutta,complete
48,Send Invoice,2011-07-19 00:57:40.998903+00:00,Carmen Finacse,complete
48,Send Invoice,2011-07-19 00:57:40.998903+00:00,Carmen Finacse,start
48,Release Supplier's Invoice,2011-07-19 13:31:11.586647+00:00,Karalda Nimwada,start
48,Authorize Supplier's Invoice payment,2011-07-19 13:35:46.257411+00:00,Karalda Nimwada,complete
48,Release Supplier's Invoice,2011-07-19 13:35:46.257411+00:00,Karalda Nimwada,complete
48,Authorize Supplier's Invoice payment,2011-07-19 13:35:46.257411+00:00,Karalda Nimwada,start
48,Pay Invoice,2011-07-19 13:58:06.224787+00:00,Karalda Nimwada,start
48,Pay Invoice,2011-07-19 14:11:12.550488+00:00,Karalda Nimwada,complete
49,Create Purchase Requisition,2011-06-22 07:13:57.459056+00:00,Anne Olwada,start
49,Create Purchase Requisition,2011-06-22 08:06:38.971244+00:00,Anne Olwada,complete
49,Analyze Purchase Requisition,2011-06-23 07:27:14.203273+00:00,Francis Odell,start
49,Analyze Purchase Requisition,2011-06-23 07:32:53.679346+00:00,Francis Odell,complete
49,Create Request for Quotation,2011-06-23 09:06:55.296410+00:00,Maris Freeman,start
49,Create Request for Quotation,2011-06-23 09:11:19.459481+00:00,Maris Freeman,complete
49,Analyze Request for Quotation,2011-06-23 12:22:37.009374+00:00,Karel de Groot,start
49,Analyze Request for Quotation,2011-06-23 12:36:20.408905+00:00,Karel de Groot,complete
49,Amend Request for Quotation,2011-06-23 23:54:15.665414+00:00,Fjodor Kowalski,start
49,Amend Request for Quotation,2011-06-24 00:11:28.190259+00:00,Fjodor Kowalski,complete
49,Analyze Request for Quotation,2011-07-16 01:14:40.857807+00:00,Karel de Groot,start
49,Analyze Request for Quotation,2011-07-16 01:36:21.935925+00:00,Karel de Groot,complete
49,Send Request for Quotation to Supplier,2011-07-16 03:23:48.953567+00:00,Magdalena Predutta,start
49,Send Request for Quotation to Supplier,2011-07-16 03:42:38.178168+00:00,Magdalena Predutta,complete
49,Create Quotation comparison Map,2011-07-18 13:04:38.178168+00:00,Magdalena Predutta,start
49,Create Quotation comparison Map,2011-07-18 16:14:43.001490+00:00,Magdalena Predutta,complete
49,Analyze Quotation Comparison Map,2011-07-19 00:57:05.358428+00:00,Nico Ojenbeer,start
49,Choose best option,2011-07-19 02:10:15.331709+00:00,Immanuel Karagianni,start
49,Choose best option,2011-07-19 02:10:15.331709+00:00,Immanuel Karagianni,complete
49,Analyze Quotation Comparison Map,2011-07-19 02:10:15.331709+00:00,Nico Ojenbeer,complete
49,Settle Conditions With Supplier,2011-07-20 00:18:03.645075+00:00,Magdalena Predutta,start
49,Settle Conditions With Supplier,2011-07-20 06:06:18.950816+00:00,Magdalena Predutta,complete
49,Create Purchase Order,2011-07-20 16:19:31.398614+00:00,Magdalena Predutta,start
49,Create Purchase Order,2011-07-20 16:31:51.361486+00:00,Magdalena Predutta,complete
49,Confirm Purchase Order,2011-07-21 02:51:40.246995+00:00,Esmeralda Clay,start
49,Confirm Purchase Order,2011-07-21 03:01:28.092088+00:00,Esmeralda Clay,complete
49,Deliver Goods Services,2011-07-21 21:16:36.969466+00:00,Sean Manney,start
49,Deliver Goods Services,2011-07-22 16:32:46.555141+00:00,Sean Manney,complete
49,Release Purchase Order,2011-07-23 02:55:12.902302+00:00,Immanuel Karagianni,start
49,Release Purchase Order,2011-07-23 02:56:12.902302+00:00,Immanuel Karagianni,complete
49,Approve Purchase Order for payment,2011-07-23 15:36:34.794549+00:00,Magdalena Predutta,start
49,Approve Purchase Order for payment,2011-07-23 15:37:34.794549+00:00,Magdalena Predutta,complete
49,Send Invoice,2011-07-24 13:16:30.434403+00:00,Carmen Finacse,complete
49,Send Invoice,2011-07-24 13:16:30.434403+00:00,Carmen Finacse,start
49,Release Supplier's Invoice,2011-07-25 01:54:16.207490+00:00,Karalda Nimwada,start
49,Release Supplier's Invoice,2011-07-25 01:59:37.944379+00:00,Karalda Nimwada,complete
49,Settle Dispute With Supplier,2011-07-25 02:40:58.551605+00:00,Pedro Alvares,start
49,Settle Dispute With Supplier,2011-07-25 03:37:22.867274+00:00,Pedro Alvares,complete
49,Authorize Supplier's Invoice payment,2011-07-25 03:42:39.574939+00:00,Karalda Nimwada,start
49,Authorize Supplier's Invoice payment,2011-07-25 03:42:39.574939+00:00,Karalda Nimwada,complete
49,Pay Invoice,2011-07-25 04:23:00.506550+00:00,Karalda Nimwada,start
49,Pay Invoice,2011-07-25 04:32:37.287268+00:00,Karalda Nimwada,complete
50,Create Purchase Requisition,2011-06-22 09:46:55.313693+00:00,Anne Olwada,start
50,Create Purchase Requisition,2011-06-22 10:20:14.886075+00:00,Anne Olwada,complete
50,Create Request for Quotation,2011-06-22 17:34:14.545753+00:00,Anne Olwada,start
50,Create Request for Quotation,2011-06-22 17:35:17.576595+00:00,Anne Olwada,complete
50,Analyze Request for Quotation,2011-06-26 08:44:15.326485+00:00,Francois de Perrier,start
50,Analyze Request for Quotation,2011-06-26 09:05:45.452355+00:00,Francois de Perrier,complete
50,Send Request for Quotation to Supplier,2011-06-26 21:43:54.822390+00:00,Karel de Groot,start
50,Send Request for Quotation to Supplier,2011-06-26 22:00:26.771761+00:00,Karel de Groot,complete
50,Create Quotation comparison Map,2011-06-28 23:06:03.449357+00:00,Francois de Perrier,start
50,Create Quotation comparison Map,2011-06-29 01:21:04.620772+00:00,Francois de Perrier,complete
50,Analyze Quotation Comparison Map,2011-06-29 11:00:37.360208+00:00,Tesca Lobes,start
50,Choose best option,2011-06-29 11:09:29.275499+00:00,Immanuel Karagianni,complete
50,Choose best option,2011-06-29 11:09:29.275499+00:00,Immanuel Karagianni,start
50,Analyze Quotation Comparison Map,2011-06-29 11:09:29.275499+00:00,Nico Ojenbeer,complete
50,Settle Conditions With Supplier,2011-06-29 18:41:02.905925+00:00,Magdalena Predutta,start
50,Settle Conditions With Supplier,2011-06-30 09:12:23.240971+00:00,Magdalena Predutta,complete
50,Create Purchase Order,2011-07-01 12:32:28.825289+00:00,Magdalena Predutta,start
50,Create Purchase Order,2011-07-01 12:40:22.902850+00:00,Magdalena Predutta,complete
50,Confirm Purchase Order,2011-07-02 07:21:10.685532+00:00,Esmeralda Clay,start
50,Confirm Purchase Order,2011-07-02 07:57:14.970635+00:00,Esmeralda Clay,complete
50,Deliver Goods Services,2011-07-04 07:51:39.974781+00:00,Sean Manney,start
